date,Year,IND_VOL,Accumulator,LABNO,FIELDNOTES,Temperature,TEMP_F,VWSP,V_WSP_F,WSP,S_WSP_F,WDR,WIND_DIR_F,LWC,LWC_F,PSA,SR,SOLAR_RAD_F,SIG_T,RainCount,RAIN_HR_F,CloudCount
6/4/2021 6:00,2021,,-0.0419125,,,,,,,,,,,0.676106944,,,633.31125,,,0.093866665,,58.94554988
6/4/2021 7:00,2021,,-0.041716667,,,,,,,,,,,0.4371125,,,617.8829861,,,0.14168333,,50.71111656
6/4/2021 8:00,2021,,-0.041643056,,,,,,,,,,,0.030933333,,,607.0468403,,,-0.139449997,,1.52228333
6/4/2021 9:00,2021,,-0.245540278,,,,,,,,,,,0.0351375,,,622.394132,,,-0.360633326,,8.692666649
6/4/2021 10:00,2021,,0.040981944,,,,,,,,,,,0.010073611,,,669.2724653,,,-0.478633324,,-0.963299998
6/4/2021 11:00,2021,,0.040543056,,,,,,,,,,,0.009991667,,,696.265625,,,-0.449033324,,-1.405649997
6/4/2021 12:00,2021,,0.040084722,,,,,,,,,,,0.009930556,,,544.5336111,,,-0.435483325,,-1.330033331
6/4/2021 13:00,2021,,0.040048611,,,,,,,,,,,0.009870833,,,162.9080903,,,-0.379683326,,-1.234983331
6/4/2021 14:00,2021,,0.039915278,,,,,,,,,,,0.009822222,,,117.0885069,,,-0.355433326,,-1.285849997
6/4/2021 15:00,2021,,0.039963889,,,,,,,,,,,0.009947222,,,114.228125,,,-0.412516658,,-1.277516664
6/4/2021 16:00,2021,,0.040175,,,,,,,,,,,0.009926389,,,115.7505556,,,-0.33421666,,-1.545149997
6/4/2021 17:00,2021,,0.039838889,,,,,,,,,,,0.009904167,,,112.0414931,,,-0.307983327,,-1.797349996
6/4/2021 18:00,2021,,0.043133333,,,,,,,,,,,0.009909722,,,109.8987847,,,-0.273566661,,-1.893899996
6/4/2021 19:00,2021,,0.042741667,,,,,,,,,,,0.009930556,,,108.3232639,,,-0.177766663,,-1.901716663
6/4/2021 20:00,2021,,0.042301389,,,,,,,,,,,0.009970833,,,181.8899653,,,-0.14813333,,-1.74663333
6/4/2021 21:00,2021,,0.0420875,,,,,,,,,,,0.009986111,,,198.9582986,,,-0.113249998,,-1.364699997
6/4/2021 22:00,2021,,0.041933333,,,,,,,,,,,0.01,,,200.0376736,,,-0.115166665,,-1.398499997
6/4/2021 23:00,2021,,0.0419,,,,,,,,,,,0.010004167,,,203.4071875,,,-0.111166665,,-1.419049997
6/5/2021 0:00,2021,,0.041718056,,,,,,,,,,,0.01,,,209.7608333,,,-0.108499998,,-1.44453333
6/5/2021 1:00,2021,,0.041756944,,,,,,,,,,,0.010008333,,,214.0072917,,,-0.026766666,,-1.44408333
6/5/2021 2:00,2021,,0.041530556,,,,,,,,,,,0.010011111,,,227.6014583,,,0.298083327,,-1.414766664
6/5/2021 3:00,2021,,0.041431944,,,,,,,,,,,0.010004167,,,224.4106944,,,0.465066657,,-1.407916664
6/5/2021 4:00,2021,,0.041265278,,,,,,,,,,,0.0105625,,,220.8089583,,,2.055133292,,-1.128749998
6/5/2021 5:00,2021,,0.041719444,,,,,,,,,,,0.009981944,,,213.3056597,,,0.218316662,,-1.336166664
6/5/2021 6:00,2021,,0.042683333,,,,,,,,,,,0.009945833,,,212.6788889,,,-0.157699997,,-1.45693333
6/5/2021 7:00,2021,,0.041929167,,,,,,,,,,,0.009936111,,,223.3175694,,,-0.257033328,,-1.469316664
6/5/2021 8:00,2021,,0.041591667,,,,,,,,,,,0.010001389,,,232.2199306,,,-0.278316661,,-1.480299997
6/5/2021 9:00,2021,,0.041788889,,,,,,,,,,,0.009916667,,,227.6472917,,,-0.367466659,,-1.503466664
6/5/2021 10:00,2021,,0.041713889,,,,,,,,,,,0.0099625,,,230.7169792,,,-0.367466659,,-1.51418333
6/5/2021 11:00,2021,,0.041795833,,,,,,,,,,,0.010054167,,,212.9962847,,,-0.443783324,,-1.542666664
6/5/2021 12:00,2021,,0.041694444,,,,,,,,,,,0.093191667,,,236.6191667,,,18.02154964,,-7.532549985
6/5/2021 13:00,2021,,0.041644444,,,,,,,,,,,0.064094444,,,242.8826736,,,6.931716528,,5.783649988
6/5/2021 14:00,2021,,0.042141667,,,,,,,,,,,0.094102778,,,237.8780556,,,-0.306133327,,22.70791662
6/5/2021 15:00,2021,,0.041690278,,,,,,,,,,,0.009980556,,,214.1673264,,,-0.295733327,,-1.483516664
6/5/2021 16:00,2021,,0.041751389,,,,,,,,,,,0.009988889,,,212.9401389,,,0.069133332,,-1.42248333
6/5/2021 17:00,2021,,0.041491667,,,,,,,,,,,0.009941667,,,218.5260764,,,-0.067099999,,-1.420133331
6/5/2021 18:00,2021,,0.042302778,,,,,,,,,,,0.009981944,,,216.3371528,,,-0.117299998,,-1.508366664
6/5/2021 19:00,2021,,0.041151389,,,,,,,,,,,0.010002778,,,209.9136111,,,0.124749997,,-1.50388333
6/5/2021 20:00,2021,,0.041302778,,,,,,,,,,,0.010041667,,,207.4622917,,,3.47884993,,-0.853816665
6/5/2021 21:00,2021,,0.041398611,,,,,,,,,,,0.010002778,,,206.7228472,,,0.888516649,,-1.398199997
6/5/2021 22:00,2021,,0.041240278,,,,,,,,,,,0.010077778,,,205.9967708,,,6.97689986,,-0.155333333
6/5/2021 23:00,2021,,0.041016667,,,,,,,,,,,0.013134722,,,204.6977778,,,35.66668262,,1.057699998
6/6/2021 0:00,2021,,0.040197222,,,,,,,,,,,0.017147222,,,203.3892361,,,48.88528236,,-21.72781662
6/6/2021 1:00,2021,,0.040193056,,,,,,,,,,,0.057404167,,,206.0154861,,,55.18158223,,-17.4984333
6/6/2021 2:00,2021,,0.040361111,,,,,,,,,,,0.014876389,,,202.5142014,,,44.31934912,,-18.29641663
6/6/2021 3:00,2021,,0.040731944,,,,,,,,,,,0.010141667,,,203.7734722,,,0.50804999,,-4.515266658
6/6/2021 4:00,2021,,0.040784722,,,,,,,,,,,0.010004167,,,202.1391319,,,-0.130783331,,-1.569666663
6/6/2021 5:00,2021,,0.040758333,,,,,,,,,,,0.009995833,,,197.2372569,,,-0.131299997,,-1.392749997
6/6/2021 6:00,2021,,0.04195,,,,,,,,,,,0.009934722,,,192.32125,,,-0.208049996,,-1.504416664
6/6/2021 7:00,2021,,0.041205556,,,,,,,,,,,0.009975,,,188.4219792,,,-0.271583328,,-1.54228333
6/6/2021 8:00,2021,,0.041041667,,,,,,,,,,,0.010006944,,,185.9523264,,,-0.328699993,,-1.563116664
6/6/2021 9:00,2021,,0.041284722,,,,,,,,,,,0.010013889,,,176.1313889,,,-0.447416658,,-1.554416664
6/6/2021 10:00,2021,,0.041418056,,,,,,,,,,,0.010043055,,,178.4142708,,,-0.451599991,,-1.567566664
6/6/2021 11:00,2021,,0.041420833,,,,,,,,,,,0.010120833,,,178.9501389,,,-0.453233324,,-1.55358333
6/6/2021 12:00,2021,,0.041513889,,,,,,,,,,,0.010090278,,,187.7115625,,,-0.450099991,,-1.57058333
6/6/2021 13:00,2021,,0.041406945,,,,,,,,,,,0.010119444,,,202.0459375,,,-0.420466658,,-1.56943333
6/6/2021 14:00,2021,,0.041297222,,,,,,,,,,,0.010095833,,,207.5069792,,,-0.437799991,,-1.578899997
6/6/2021 15:00,2021,,0.041479167,,,,,,,,,,,0.010083333,,,212.5967708,,,-0.432816658,,-1.57958333
6/6/2021 16:00,2021,,0.041451389,,,,,,,,,,,0.010083333,,,212.4623264,,,-0.439433324,,-1.586149997
6/6/2021 17:00,2021,,0.041701389,,,,,,,,,,,0.010093056,,,211.5399306,,,-0.397533325,,-1.532799997
6/6/2021 18:00,2021,,0.042245833,,,,,,,,,,,0.010202778,,,206.5311111,,,-0.284349994,,-1.61828333
6/6/2021 19:00,2021,,0.041906944,,,,,,,,,,,0.010065278,,,203.6516319,,,-0.283199994,,-1.65763333
6/6/2021 20:00,2021,,0.041748611,,,,,,,,,,,0.010066667,,,203.8170139,,,-0.268466661,,-1.67128333
6/6/2021 21:00,2021,,0.041627778,,,,,,,,,,,0.010073611,,,203.0202778,,,-0.251099995,,-1.86798333
6/6/2021 22:00,2021,,0.041452778,,,,,,,,,,,0.010072222,,,202.1437153,,,-0.243483329,,-1.746466663
6/6/2021 23:00,2021,,0.041147222,,,,,,,,,,,0.010018056,,,201.8767361,,,-0.250333328,,-1.656316664
6/7/2021 0:00,2021,,0.041001389,,,,,,,,,,,0.010011111,,,201.3515625,,,-0.256249995,,-1.67493333
6/7/2021 1:00,2021,,0.041229167,,,,,,,,,,,0.010023611,,,201.1414931,,,-0.244083329,,-1.67598333
6/7/2021 2:00,2021,,0.041045833,,,,,,,,,,,0.010019444,,,200.1511111,,,-0.201833329,,-1.691366664
6/7/2021 3:00,2021,,0.040561111,,,,,,,,,,,0.010027778,,,197.7460069,,,-0.17828333,,-1.748299997
6/7/2021 4:00,2021,,0.040347222,,,,,,,,,,,0.010072222,,,196.4011806,,,-0.123666664,,-1.679566664
6/7/2021 5:00,2021,,0.040775,,,,,,,,,,,0.010025,,,188.9288195,,,-0.211666662,,-1.626549997
6/7/2021 6:00,2021,,0.04145,,,,,,,,,,,0.010073611,,,184.0529167,,,-0.270016661,,-1.727266663
6/7/2021 7:00,2021,,0.041423611,,,,,,,,,,,0.009995833,,,177.6163889,,,-0.297233327,,-1.745999997
6/7/2021 8:00,2021,,0.041366667,,,,,,,,,,,0.010009722,,,175.4805556,,,-0.317199994,,-1.74898333
6/7/2021 9:00,2021,,0.041252778,,,,,,,,,,,0.010095833,,,175.8155208,,,-0.405749992,,-1.764049996
6/7/2021 10:00,2021,,0.041229167,,,,,,,,,,,0.010115278,,,177.5705556,,,-0.452616658,,-1.740866663
6/7/2021 11:00,2021,,0.041370833,,,,,,,,,,,0.010133333,,,179.5379514,,,-0.508483323,,-1.755166663
6/7/2021 12:00,2021,,0.041305556,,,,,,,,,,,0.0102,,,183.8967014,,,-0.507216656,,-1.768916663
6/7/2021 13:00,2021,,0.041429167,,,,,,,,,,,0.010143056,,,185.0249653,,,-0.51074999,,-1.76118333
6/7/2021 14:00,2021,,0.041770833,,,,,,,,,,,0.0100875,,,187.2245833,,,-0.48309999,,-1.74793333
6/7/2021 15:00,2021,,0.041822222,,,,,,,,,,,0.0101,,,185.8847222,,,-0.462749991,,-1.74813333
6/7/2021 16:00,2021,,0.041761111,,,,,,,,,,,0.010081944,,,189.6048611,,,-0.413833325,,-1.772899996
6/7/2021 17:00,2021,,0.042063889,,,,,,,,,,,0.010115278,,,188.5896528,,,-0.360083326,,-1.72318333
6/7/2021 18:00,2021,,0.042258333,,,,,,,,,,,0.010065278,,,191.3805208,,,-0.281399994,,-1.82443333
6/7/2021 19:00,2021,,0.041752778,,,,,,,,,,,0.010018056,,,192.6711111,,,-0.284699994,,-1.945183329
6/7/2021 20:00,2021,,0.041718056,,,,,,,,,,,0.072115278,,,204.8184722,,,-0.280349994,,28.57011661
6/7/2021 21:00,2021,,0.041602778,,,,,,,,,,,0.010451389,,,193.6889931,,,-0.257033328,,-1.893199996
6/7/2021 22:00,2021,,0.041731944,,,,,,,,,,,0.032943056,,,200.3420833,,,-0.242699995,,16.01999997
6/7/2021 23:00,2021,,0.041656944,,,,,,,,,,,0.116204167,,,204.7478125,,,-0.250783328,,29.52993327
6/8/2021 0:00,2021,,0.041919444,,,,,,,,,,,0.092026389,,,210.2344444,,,-0.195033329,,41.60949992
6/8/2021 1:00,2021,,0.041576389,,,,,,,,,,,0.134361111,,,212.6685764,,,-0.206933329,,55.20536655
6/8/2021 2:00,2021,,0.041527778,,,,,,,,,,,0.280222222,,,215.7527778,,,0.430416658,,58.57694988
6/8/2021 3:00,2021,,0.041188889,,,,,,,,,,,0.473054167,,,207.7926736,,,18.3669163,,36.92179993
6/8/2021 4:00,2021,,0.040388889,,,,,,,,,,,0.442215278,,,219.4209722,,,26.34099947,,25.26289995
6/8/2021 5:00,2021,,0.040972222,,,,,,,,,,,0.598945833,,,292.9723958,,,26.00996615,,27.15351661
6/8/2021 6:00,2021,,0.041391667,,,,,,,,,,,0.339101389,,,301.0008681,,,4.076599919,,21.46219996
6/8/2021 7:00,2021,,0.041069444,,,,,,,,,,,0.54285,,,337.4761806,,,3.219149935,,56.11908322
6/8/2021 8:00,2021,,0.0409875,,,,,,,,,,,0.731145833,,,354.3978472,,,16.34194967,,44.73618324
6/8/2021 9:00,2021,,0.029495833,,,,,,,,,,,0.679770833,,,374.06875,,,15.25809969,,47.7226499
6/8/2021 10:00,2021,,0.120693056,,,,,,,,,,,0.518011111,,,390.3735764,,,11.16549978,,47.50418324
6/8/2021 11:00,2021,,0.170668056,,,,,,,,,,,0.3642375,,,381.9868403,,,57.13914886,,-7.735716651
6/8/2021 12:00,2021,,0.181704167,,,,,,,,,,,0.059994444,,,379.8426042,,,33.209666,,14.46791664
6/8/2021 13:00,2021,,0.183841667,,,,,,,,,,,0.145601389,,,391.0282292,,,6.812083197,,18.71841663
6/8/2021 14:00,2021,,0.233829167,,,,,,,,,,,0.3562125,,,341.7722917,,,1.067216645,,58.29154988
6/8/2021 15:00,2021,,0.383422222,,,,,,,,,,,0.399893056,,,168.6399306,,,-0.270199995,,58.85354988
6/8/2021 16:00,2021,,0.633095833,,,,,,,,,,,0.493679167,,,166.7768056,,,-0.230316662,,58.85813321
6/8/2021 17:00,2021,,0.856597222,,,,,,,,,,,0.263783333,,,277.2099306,,,-0.110716664,,58.87136655
6/8/2021 18:00,2021,,0.110348611,,,,,,,,,,,0.206313889,,,294.4298958,,,-0.097633331,,48.83211657
6/8/2021 19:00,2021,,0.176820833,,,,,,,,,,,0.080141667,,,335.0886458,,,2.237216622,,17.49766663
6/8/2021 20:00,2021,,0.185441667,,,,,,,,,,,0.018768056,,,358.5511111,,,-0.149399997,,4.525616657
6/8/2021 21:00,2021,,0.184776389,,,,,,,,,,,0.016386111,,,359.1194444,,,-0.135883331,,2.925249994
6/8/2021 22:00,2021,,0.227951389,,,,,,,,,,,0.146181944,,,346.7345139,,,-0.175949996,,25.56386661
6/8/2021 23:00,2021,,0.275211111,,,,,,,,,,,0.01,,,220.9372917,,,-0.096333331,,-1.656799997
6/9/2021 0:00,2021,,0.2933,,,,,,,,,,,0.127931944,,,191.5825694,,,-0.032316666,,28.20856661
6/9/2021 1:00,2021,,0.466841667,,,,,,,,,,,0.444331944,,,199.3639236,,,0.733766652,,58.13438321
6/9/2021 2:00,2021,,0.924676389,,,,,,,,,,,0.864970833,,,274.6127083,,,-0.055583332,,58.84704988
6/9/2021 3:00,2021,,1.422761111,,,,,,,,,,,1.061090278,,,367.4714236,,,0.67328332,,58.27919988
6/9/2021 4:00,2021,,1.642341667,,,,,,,,,,,1.105844444,,,354.6781944,,,0.090166665,,58.77889988
6/9/2021 5:00,2021,,1.819376389,,,,,,,,,,,1.181172222,,,352.1287153,,,20.18111626,,33.64554993
6/9/2021 6:00,2021,,0.146304167,,,,,,,,,,,0.759441667,,,364.0083333,,,42.97918247,,6.668333319
6/9/2021 7:00,2021,,0.323809722,,,,,,,,,,,0.191502778,,,371.6124653,,,-0.18378333,,20.22123329
6/9/2021 8:00,2021,,0.368341667,,,,,,,,,,,0.011359722,,,384.7219444,,,-0.385699992,,-0.805699999
6/9/2021 9:00,2021,,0.370644444,,,,,,,,,,,0.010686111,,,402.6042014,,,-0.582583322,,-0.755699998
6/9/2021 10:00,2021,,0.3733625,,,,,,,,,,,0.012148611,,,407.8165972,,,-0.581449988,,-1.823616663
6/9/2021 11:00,2021,,0.373256945,,,,,,,,,,,0.012786111,,,402.2211111,,,-0.557166656,,-1.61018333
6/9/2021 12:00,2021,,0.372730556,,,,,,,,,,,0.0127625,,,360.3206597,,,-0.550916656,,-1.541966664
6/9/2021 13:00,2021,,0.372297222,,,,,,,,,,,0.012944444,,,179.7785764,,,-0.457749991,,-1.571316664
6/9/2021 14:00,2021,,0.371938889,,,,,,,,,,,0.013,,,182.8585764,,,-0.416366658,,-1.525849997
6/9/2021 15:00,2021,,0.371794444,,,,,,,,,,,0.013,,,188.6939236,,,-0.341399993,,-1.517316664
6/9/2021 16:00,2021,,0.371029167,,,,,,,,,,,0.012952778,,,184.7488194,,,-0.301983327,,-1.526599997
6/9/2021 17:00,2021,,0.370988889,,,,,,,,,,,0.013001389,,,182.8906597,,,-0.283966661,,-1.464016664
6/9/2021 18:00,2021,,0.067776389,,,,,,,,,,,0.013,,,183.4628125,,,-0.171099997,,-1.566999997
6/9/2021 19:00,2021,,0.060088889,,,,,,,,,,,0.013004167,,,185.5654167,,,-0.066833332,,-1.624899997
6/9/2021 20:00,2021,,0.059583333,,,,,,,,,,,0.013004167,,,189.8214236,,,0.052816666,,-1.626749997
6/9/2021 21:00,2021,,0.059094444,,,,,,,,,,,0.013001389,,,193.3246181,,,0.045366666,,-1.629899997
6/9/2021 22:00,2021,,0.058833333,,,,,,,,,,,0.013008333,,,193.6718056,,,0.086433332,,-1.649199997
6/9/2021 23:00,2021,,0.058895833,,,,,,,,,,,0.013016667,,,193.2314236,,,0.047449999,,-1.673166664
6/10/2021 0:00,2021,,0.058933333,,,,,,,,,,,0.0130625,,,190.5138889,,,-0.033983333,,-1.662949997
6/10/2021 1:00,2021,,0.058909722,,,,,,,,,,,0.013088889,,,189.7702431,,,-0.017566666,,-1.685049997
6/10/2021 2:00,2021,,0.058969444,,,,,,,,,,,0.013061111,,,184.8817361,,,0.079083332,,-1.72063333
6/10/2021 3:00,2021,,0.058538889,,,,,,,,,,,0.013094444,,,183.5105556,,,0.082383332,,-1.718666663
6/10/2021 4:00,2021,,0.058191667,,,,,,,,,,,0.013527778,,,183.2458681,,,0.139699997,,-1.721916663
6/10/2021 5:00,2021,,0.058065278,,,,,,,,,,,0.013281944,,,177.2867708,,,0.040849999,,-1.65543333
6/10/2021 6:00,2021,,0.049979167,,,,,,,,,,,0.013429167,,,169.1712153,,,0.024633333,,-1.750699996
6/10/2021 7:00,2021,,0.049326389,,,,,,,,,,,0.013454167,,,169.4271181,,,-0.154249997,,-1.808949996
6/10/2021 8:00,2021,,0.049023611,,,,,,,,,,,0.013436111,,,176.6275347,,,-0.212616662,,-1.759966663
6/10/2021 9:00,2021,,0.048788889,,,,,,,,,,,0.013433333,,,178.6430556,,,-0.384899992,,-1.77738333
6/10/2021 10:00,2021,,0.048522222,,,,,,,,,,,0.013081944,,,190.5662153,,,-0.50254999,,-1.76708333
6/10/2021 11:00,2021,,0.048423611,,,,,,,,,,,0.013101389,,,199.9032292,,,-0.497033323,,-1.784549996
6/10/2021 12:00,2021,,0.048104167,,,,,,,,,,,0.013370833,,,193.1225695,,,-0.586633322,,-1.78993333
6/10/2021 13:00,2021,,0.0480625,,,,,,,,,,,0.013601389,,,189.6839236,,,-0.578083322,,-1.788049996
6/10/2021 14:00,2021,,0.047855556,,,,,,,,,,,0.013531944,,,178.9868056,,,-0.493833324,,-1.785299996
6/10/2021 15:00,2021,,0.047895833,,,,,,,,,,,0.013679167,,,178.4891319,,,-0.520566656,,-1.78928333
6/10/2021 16:00,2021,,0.047852778,,,,,,,,,,,0.013627778,,,180.5352083,,,-0.466283324,,-1.78228333
6/10/2021 17:00,2021,,0.047766667,,,,,,,,,,,0.013461111,,,171.0897222,,,-0.494833324,,-1.699649996
6/10/2021 18:00,2021,,0.047872222,,,,,,,,,,,0.013820833,,,171.2680903,,,-0.456049991,,-1.771449996
6/10/2021 19:00,2021,,0.04715,,,,,,,,,,,0.013984722,,,173.2377778,,,-0.321083327,,-1.823216663
6/10/2021 20:00,2021,,0.046540278,,,,,,,,,,,0.013998611,,,167.1266667,,,-0.139249997,,-1.820483329
6/10/2021 21:00,2021,,0.046765278,,,,,,,,,,,0.014,,,173.8450694,,,-0.223033329,,-1.815033329
6/10/2021 22:00,2021,,0.046970833,,,,,,,,,,,0.014598611,,,176.4774306,,,-0.174866663,,-1.806499996
6/10/2021 23:00,2021,,0.047059722,,,,,,,,,,,0.013988889,,,176.7192014,,,-0.19713333,,-1.801816663
6/11/2021 0:00,2021,,0.046802778,,,,,,,,,,,0.014,,,175.8628819,,,-0.124133331,,-1.800799996
6/11/2021 1:00,2021,,0.046851389,,,,,,,,,,,0.014,,,178.2019097,,,-0.144199997,,-1.79178333
6/11/2021 2:00,2021,,0.0467,,,,,,,,,,,0.014,,,176.7375347,,,-0.225783329,,-1.823033329
6/11/2021 3:00,2021,,0.046477778,,,,,,,,,,,0.014001389,,,175.8338542,,,30.27054939,,4.257133325
6/11/2021 4:00,2021,,0.046059722,,,,,,,,,,,0.013643056,,,170.3315625,,,54.07064892,,7.736916651
6/11/2021 5:00,2021,,0.045734722,,,,,,,,,,,0.013566667,,,164.3778125,,,59.61266548,,2.021549996
6/11/2021 6:00,2021,,0.045827778,,,,,,,,,,,0.013380556,,,297.4820139,,,47.36733239,,-1.353216664
6/11/2021 7:00,2021,,0.046001389,,,,,,,,,,,0.013031944,,,435.9632292,,,0.373949993,,-4.179533325
6/11/2021 8:00,2021,,0.042823611,,,,,,,,,,,0.013013889,,,426.7427083,,,-0.313749994,,-1.779266663
6/11/2021 9:00,2021,,0.046641667,,,,,,,,,,,0.012980556,,,399.9252431,,,-0.35501666,,-1.67648333
6/11/2021 10:00,2021,,0.046836111,,,,,,,,,,,0.012997222,,,381.4945139,,,-0.399766659,,-1.710616663
6/11/2021 11:00,2021,,0.046906944,,,,,,,,,,,0.012995833,,,379.0252431,,,-0.484083324,,-1.692666664
6/11/2021 12:00,2021,,0.046801389,,,,,,,,,,,0.012972222,,,303.6374306,,,-0.480466657,,-1.682766664
6/11/2021 13:00,2021,,0.046870833,,,,,,,,,,,0.013048611,,,168.9214236,,,-0.467616657,,-1.71883333
6/11/2021 14:00,2021,,0.046855556,,,,,,,,,,,0.012977778,,,189.1495833,,,-0.449199991,,-1.73623333
6/11/2021 15:00,2021,,0.046683333,,,,,,,,,,,0.013036111,,,207.9855556,,,-0.468966657,,-1.73953333
6/11/2021 16:00,2021,,0.046694444,,,,,,,,,,,0.013284722,,,196.8224653,,,-0.435833325,,-1.778216663
6/11/2021 17:00,2021,,0.046720833,,,,,,,,,,,0.013006944,,,190.7147917,,,-0.409499992,,-1.697899996
6/11/2021 18:00,2021,,0.048416667,,,,,,,,,,,0.038920833,,,188.0492014,,,-0.406983325,,-1.713216663
6/11/2021 19:00,2021,,0.069506944,,,,,,,,,,,0.035066667,,,192.6283333,,,-0.224549995,,11.78923331
6/11/2021 20:00,2021,,0.073368056,,,,,,,,,,,0.0130125,,,179.4012153,,,-0.17213333,,-1.779899996
6/11/2021 21:00,2021,,0.074179167,,,,,,,,,,,0.028766667,,,185.9084028,,,-0.206399996,,8.815816649
6/11/2021 22:00,2021,,0.0744875,,,,,,,,,,,0.013002778,,,179.2323958,,,-0.273383328,,-1.797499996
6/11/2021 23:00,2021,,0.074366667,,,,,,,,,,,0.013,,,178.2901389,,,-0.263599995,,-1.78308333
6/12/2021 0:00,2021,,0.073997222,,,,,,,,,,,0.013005556,,,178.4402431,,,-0.290966661,,-1.794716663
6/12/2021 1:00,2021,,0.0742875,,,,,,,,,,,0.013027778,,,178.9214931,,,-0.222366662,,-1.793516663
6/12/2021 2:00,2021,,0.073843056,,,,,,,,,,,0.013023611,,,181.5958681,,,-0.287466661,,-1.824733329
6/12/2021 3:00,2021,,0.073663889,,,,,,,,,,,0.013086111,,,180.0623611,,,-0.302533327,,-1.836699996
6/12/2021 4:00,2021,,0.073875,,,,,,,,,,,0.013069444,,,183.9719444,,,-0.312883327,,-1.811749996
6/12/2021 5:00,2021,,0.074109722,,,,,,,,,,,0.013102778,,,190.5856944,,,-0.375616659,,-1.735499996
6/12/2021 6:00,2021,,0.052573611,,,,,,,,,,,0.013047222,,,196.7854167,,,-0.426533325,,-1.78453333
6/12/2021 7:00,2021,,0.051627778,,,,,,,,,,,0.012993056,,,198.4266319,,,-0.48049999,,-1.824299996
6/12/2021 8:00,2021,,0.051494444,,,,,,,,,,,0.013026389,,,184.8133681,,,-0.427149992,,-1.847349996
6/12/2021 9:00,2021,,0.051325,,,,,,,,,,,0.0131125,,,176.0966319,,,-0.287333328,,-1.80303333
6/12/2021 10:00,2021,,0.051358333,,,,,,,,,,,0.013069444,,,188.5377083,,,-0.462233324,,-1.828699996
6/12/2021 11:00,2021,,0.051240278,,,,,,,,,,,0.013226389,,,194.7320833,,,-0.519366656,,-1.822049996
6/12/2021 12:00,2021,,0.051101389,,,,,,,,,,,0.0133375,,,193.4907639,,,-0.519666656,,-1.808799996
6/12/2021 13:00,2021,,0.051497222,,,,,,,,,,,0.013102778,,,189.0472222,,,-0.523766656,,-1.823766663
6/12/2021 14:00,2021,,0.051294444,,,,,,,,,,,0.013090278,,,193.3960417,,,-0.586999988,,-1.800949996
6/12/2021 15:00,2021,,0.051616667,,,,,,,,,,,0.013522222,,,185.69375,,,-0.451733324,,-1.766049996
6/12/2021 16:00,2021,,0.051436111,,,,,,,,,,,0.013602778,,,183.4265278,,,-0.360766659,,-1.746366663
6/12/2021 17:00,2021,,0.051468056,,,,,,,,,,,0.013865278,,,177.0545486,,,-0.229983329,,-1.656549997
6/12/2021 18:00,2021,,0.050306944,,,,,,,,,,,0.013968056,,,169.8648264,,,-0.136566664,,-1.786849996
6/12/2021 19:00,2021,,0.049468056,,,,,,,,,,,0.013990278,,,173.5784722,,,-0.035499999,,-1.775016663
6/12/2021 20:00,2021,,0.049094444,,,,,,,,,,,0.013990278,,,179.0834375,,,-0.019366666,,-1.776466663
6/12/2021 21:00,2021,,0.049097222,,,,,,,,,,,0.014,,,183.0888889,,,-0.126433331,,-1.831299996
6/12/2021 22:00,2021,,0.048580556,,,,,,,,,,,0.014,,,178.165625,,,-0.142816664,,-1.815249996
6/12/2021 23:00,2021,,0.048688889,,,,,,,,,,,0.014,,,177.0644792,,,-0.062116665,,-1.79753333
6/13/2021 0:00,2021,,0.048609722,,,,,,,,,,,0.013991667,,,174.7812153,,,-0.080649999,,-1.808766663
6/13/2021 1:00,2021,,0.0486,,,,,,,,,,,0.014,,,173.2702431,,,-0.115483331,,-1.799999996
6/13/2021 2:00,2021,,0.048681944,,,,,,,,,,,0.014,,,174.0333681,,,-0.120366665,,-1.821566663
6/13/2021 3:00,2021,,0.048779167,,,,,,,,,,,0.014001389,,,173.0380208,,,-0.142133331,,-1.799983329
6/13/2021 4:00,2021,,0.048636111,,,,,,,,,,,0.014,,,169.4145139,,,-0.129716664,,-1.806033329
6/13/2021 5:00,2021,,0.048640278,,,,,,,,,,,0.013994444,,,167.2901389,,,-0.119733331,,-1.732049996
6/13/2021 6:00,2021,,0.048945833,,,,,,,,,,,0.013952778,,,172.5525695,,,-0.258899995,,-1.82968333
6/13/2021 7:00,2021,,0.048769444,,,,,,,,,,,0.013952778,,,184.1885069,,,-0.373283326,,-1.846849996
6/13/2021 8:00,2021,,0.048793056,,,,,,,,,,,0.0139,,,187.2058681,,,-0.401133325,,-1.838399996
6/13/2021 9:00,2021,,0.048726389,,,,,,,,,,,0.013931945,,,180.5695833,,,-0.482166657,,-1.870949996
6/13/2021 10:00,2021,,0.048756944,,,,,,,,,,,0.013973611,,,182.7157292,,,-0.540183323,,-1.878633329
6/13/2021 11:00,2021,,0.048716667,,,,,,,,,,,0.013505556,,,184.69,,,-0.557549989,,-1.847316663
6/13/2021 12:00,2021,,0.048366667,,,,,,,,,,,0.013519444,,,184.3202778,,,-0.571566655,,-1.859633329
6/13/2021 13:00,2021,,0.048544444,,,,,,,,,,,0.013390278,,,185.4206597,,,-0.588233322,,-1.858866663
6/13/2021 14:00,2021,,0.048625,,,,,,,,,,,0.013809722,,,181.6329167,,,-0.544899989,,-1.850066663
6/13/2021 15:00,2021,,0.048783333,,,,,,,,,,,0.013748611,,,180.4080208,,,-0.577833322,,-1.827549996
